charge_code	price	description	hospital_id	filename	charge_type
	844.0	*CT 3D RECONSTRUCT W WRKSTATON	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	547.0	*CT 3D RECONSTRUCT WO WRKSTATO	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	1108.0	*CT GUIDANCE NDL PLC SI	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	1201.0	*CT UPR EXT IC LT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	360.0	*ER US OPTH B SCAN LT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	294.0	*ER US OPTH FRN BODY RT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	879.0	*MG DUCTOGRAM MULT LT SI	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	814.0	*MG DUCTOGRAM SINGLE RT SI	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	89.0	*MG TOMOSYNTHESIS SCR BI	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	3861.0	*MR UPR EXT NONJOINT WAW IC RT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	1336.0	*NM CSF FLOWSHUNT EVAL IMG	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	938.0	*SC CT ARTHROGRAM KNEE RT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	5274.0	*SC CT BX ASP BONE MARROW LT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	4688.0	*SC CT BX BONE MARROW RT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	6923.0	*SC CT BX BONE NDL DEEP	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	7469.0	*SC CT BX LUNG OR MEDIASTINUM	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	367.0	*SC CT INJ ASP GANGLION CYST	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	265.0	*SC MG INJ DUCTOGRAM RT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	213.0	*SC MR ARTHRO ELBOW RT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	4077.0	*SC MR ARTHRO SHOULDER RT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	274.0	*SC MR ARTHRO WRIST RT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	8095.0	*SC SP ABLAT RF KIDNY TUM(S)LT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	15520.0	*SC SP ABLAT RF LIVER TUMOR(S)	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	1061.0	*SC SP ASP ABSC HEMATOMA CYST	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	4736.0	*SC SP ASP BLAD VIA SPRPUB CAT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	4447.0	*SC SP ASP INTERVERT DISC DX	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	4723.0	*SC SP BX BONE SUPERFICIAL	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	2926.0	*SC SP BX PLEURA LT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	9161.0	*SC SP BX TRANSCATHETER	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	5746.0	*SC SP CATH PORTAL VEIN	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	2482.0	*SC SP CATH SVC OR IVC	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	7966.0	*SC SP CHECK DRN CATH	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	5431.0	*SC SP CHNG URETEROST TUB RT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	996.0	*SC SP DECLOT VAD THROMBOLYTIC	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	6278.0	*SC SP DILAT NEPHRO TRACT RT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	10676.0	*SC SP EMBLZ HEAD/NECK NON CNS	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	14677.0	*SC SP EMBOLIZATION CNS	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	2953.0	*SC SP EXCHANGE DRN CATH	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	2373.0	*SC SP FIBRIN STRIP VAD SEP AC	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	4555.0	*SC SP INJ ASP KIDNEY CYST RT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	5040.0	*SC SP INJ EPI BLD CLOT PATCH	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	4477.0	*SC SP INJ EXT VENOGRAM LT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	514.0	*SC SP INJ PERITONEOGRAM	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	769.0	*SC SP INJ SINUS TRACT DX	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	5944.0	*SC SP INS 2 SEP TUN CVLINES	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	4479.0	*SC SP INS CV PORT 5+YR	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
	12132.0	*SC SP INS IPRTNL CATH W PORT	long-island-jewish-medical-center	Northwell-Health---CMS-Mandate-UPLOAD-Files-12192018_2.xlsx	standard
