charge_code	price	description	hospital_id	filename	charge_type
11000015	4841.0	ROOM ICU GENERAL	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000049	3399.0	ROOM INTER ICU/TELE	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000064	2369.0	ROOM SEMI M/S/GYN	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000072	2369.0	ROOM PVT MED/SUR/GY	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000098	5466.0	DIALY CONT RENAL REP CRRT	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000122	100.0	OBSERVATION PER HOUR	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000338	1502.0	TRANSFUS BLD/BLD COMP	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000353	2145.0	DIRECT ADMISSION FOR OBSV	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000916	580.0	INF IV HYDRA INIT 31-60MN	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000924	156.0	INF IV HYDRAT EA ADD HR	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000932	652.0	INF TX/DX/PRO INIT 1ST HR	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000940	196.0	INF TX/DX/PRO EA ADD HR	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000957	300.0	INF TX/DX/PRO SEQ 1HR	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000965	158.0	INF TX/DX CONCURRENT	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000973	294.0	INJ TX/DX/PROPH SUBQ/IM	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000981	315.0	INJ TX/DX/PRO INTRA-ARTER	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11000999	318.0	INJ TX/DX/PRO IVPUSH INIT	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11001005	294.0	INJ TX/DX/PRO IV PUSH SEQ	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11001013	270.0	INJ TX/PRO/DX IVP SME DRG	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11001146	1758.0	INST/SUPP STERL 254X-331	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11001153	1292.0	INF IV TX/DX PUMP PROLONG	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11001161	1038.0	CATH DRAINAGE 150X-195	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11001179	413.0	INST/SUPP STERL 51X-67	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11001187	1038.0	INST/SUPP STERL 150X-195	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11001195	612.0	INST/SUPP STERL 88X-115	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100021	3399.0	ROOM INTER ICU/TELE	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100039	2369.0	ROOM SEMI M/S/GYN	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100047	2369.0	ROOM PVT MED/SUR/GY	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100070	100.0	OBSERVATION PER HOUR	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100112	2145.0	DIRECT ADMISSION FOR OBSV	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100153	1502.0	TRANSFUS BLD/BLD COMP	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100211	580.0	INF IV HYDRA INIT 31-60MN	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100229	156.0	INF IV HYDRAT EA ADD HR	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100237	652.0	INF TX/DX/PRO INIT 1ST HR	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100245	196.0	INF TX/DX/PRO EA ADD HR	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100252	300.0	INF TX/DX/PRO SEQ 1HR	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100260	158.0	INF TX/DX CONCURRENT	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100278	294.0	INJ TX/DX/PROPH SUBQ/IM	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100286	315.0	INJ TX/DX/PRO INTRA-ARTER	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100294	318.0	INJ TX/DX/PRO IVPUSH INIT	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
11100302	294.0	INJ TX/DX/PRO IV PUSH SEQ	st.-joseph’s-hospital-and-medical-center	St-Joseph-FY18-IP.pdf	standard
