charge_code	price	description	hospital_id	filename	charge_type
	1188.0	.012  MICROFAB NITINOL GUIDWIR	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	1012.0	.012X200 MICROFAB NITINOL GUID	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	150.0	.014X180 ASAHI PTCA GUIDWRE	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	200.0	.014X180 CONFIANZ PTCA GUIDWRE	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	350.0	.018X180 GLIDEWIRE GUIDEWIRE	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	116.66	.018X80 TIP NITREX GUIDEWIRE	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	93.5	.035 80 CM GLIDEWIRE GUIDEWR	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	50.0	.035 EXCHANG AMPLATZ GUIDEWIR	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	107.5	.035 GLIDEWIRE STIFF GUIDWIRE	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	200.0	0.014X300 ASAHI 6PTCA GUIDWR	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	93.5	0.035 GLIDEWIRE STIFF SHAFT	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	120.0	0.035 X 260 WIRE GUID TFE COA	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	22.0	0.035X180 STARTER GUIDEWIRE	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	209.6	0.035X260 LUNDERQUIST GUIDEWR	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	34.78	0.035X260 STARTER GUIDEWIRE	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	82.0	"0.038"" X 180 GLIDEWIRE GDWRI"	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	2980.0	1.4 FRX .041 REPERFUSION CATH	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	390.0	1.5X20 MONORAIL PTA BALLOON	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	1100.0	1.7X150MICROCATHETER .014IN	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	7.98	1/2 NORMAL SALINE WITH 20MEQ K	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	2.1	1/2NS  1000ML	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	3.0	10 ML WHITE MEDALLION SYRINGE	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	4508.0	10 X 30 PENUMBRA EMBLZTNCOIL	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	8610.0	10 X 6 ENDOPROSTH STENT GRAFT	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	21.0	1000 INFUSOR BAG W/DUAL PRES V	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	350.0	100UM 2ML EMBOZENE MICROSP	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	3500.0	10-8 X 40 XACT CAROTID STENT	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	128.0	10FR DRAINAGE CATH STND LOOP	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	8610.0	10MM  ENDOPROSTHESIS STENT GRA	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	5442.0	10X10 ENDOPRSTSS PERCUTN CATH	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	160.0	10X20 EVERCROSS .035 PTA	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	999.6	10X20 OCCLUSION SYSTEM 2D	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
	4390.0	10X24 135CM CAROTID WALLSTENT	mount-sinai-hospital	Chargemaster_MSH.xlsx	standard
