charge_code	price	description	hospital_id	filename	charge_type
	77.75	#36FR ANG CHEST TUBES CLOT ST	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	62.5	#36FR ST CHEST TUBES CLOT STOP	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	72	1 3 DICHLOROBENZENE	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	192	11 DEOXYCORTISOL SERUM	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	110	14-3-3 ETA PROTEIN	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	424	14FR RIGHT ANGL CANNU MEDT	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	210	17 ALPHA HYDROXY PROGESTERONE	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	170	17-HYDROXYCORTICOSTROIDS P1552	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	237	18 HYDROXYCORTICOSTERONE	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	7	22.5ML STERILE10%W/V POVIDONE	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	119	24HR URINE HOMOVANI ACID P1998	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	293	25-OH VITAMIN D3 P3433	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
	3015	2D ECHO EXER STRESS WO CONT	university-of-pittsburgh-medical-center-presbyterian-shadyside	UPMC-McKeesport-CDM-File-(Jan-2019).xlsx	standard
