charge_code	price	description	hospital_id	filename	charge_type
MS001	712963.7450000001	HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS002	454297.905	HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM W/O MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS003	538895.27	ECMO OR TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS004	297007.30500000005	TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS005	430949.19	LIVER TRANSPLANT W MCC OR INTESTINAL TRANSPLANT	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS006	312414.86	LIVER TRANSPLANT W/O MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS007	403514.44	LUNG TRANSPLANT	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS008	289890.805	SIMULTANEOUS PANCREAS/KIDNEY TRANSPLANT	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS010	163745.055	PANCREAS TRANSPLANT	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS011	148081.57	TRACHEOSTOMY FOR FACE, MOUTH & NECK DIAGNOSES OR LARYNGECTOMY W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS012	126809.42	TRACHEOSTOMY FOR FACE, MOUTH & NECK DIAGNOSES OR LARYNGECTOMY W CC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS013	82151.24	TRACHEOSTOMY FOR FACE, MOUTH & NECK DIAGNOSES OR LARYNGECTOMY W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS014	375404.29	ALLOGENEIC BONE MARROW TRANSPLANT	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS016	185740.62	AUTOLOGOUS BONE MARROW TRANSPLANT  W CC/MCC OR T-CELL IMMUNOTHERAPY	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS017	144443.52	AUTOLOGOUS BONE MARROW TRANSPLANT W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS020	308524.26	INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS021	224638.97	INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE W CC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS022	204308.385	INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS023	146094.3	CRANIOTOMY W MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PDX W MCC OR CHEMOTHERAPY IMPLANT OR EPILEPSY W NEUROSTIMULATOR	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS024	106391.27	CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W/O MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS025	122218.96	CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS026	98038.14	CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS027	94110.89	CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS028	150103.43	SPINAL PROCEDURES W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS029	96486.20000000001	SPINAL PROCEDURES W CC OR SPINAL NEUROSTIMULATORS	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS030	66511.005	SPINAL PROCEDURES W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS031	64024.295	VENTRICULAR SHUNT PROCEDURES W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS032	55209.71	VENTRICULAR SHUNT PROCEDURES W CC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS033	45355.415	VENTRICULAR SHUNT PROCEDURES W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS034	104915.565	CAROTID ARTERY STENT PROCEDURE W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS035	50898.25	CAROTID ARTERY STENT PROCEDURE W CC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS036	50095.51	CAROTID ARTERY STENT PROCEDURE W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS037	119530.19	EXTRACRANIAL PROCEDURES W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS038	53642.12	EXTRACRANIAL PROCEDURES W CC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS039	41763.23	EXTRACRANIAL PROCEDURES W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS040	100172.12	PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS041	68298.32	PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W CC OR PERIPH NEUROSTIM	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS042	60089.56	PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS052	133892.67	SPINAL DISORDERS & INJURIES W CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS053	81063.06	SPINAL DISORDERS & INJURIES W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS054	36240.9	NERVOUS SYSTEM NEOPLASMS W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS055	37322.005000000005	NERVOUS SYSTEM NEOPLASMS W/O MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS056	67645.57	DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS057	48923.99	DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS058	65280.175	MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS059	40174.915	MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W CC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS060	31366.114999999998	MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS061	62920.7	ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA W THROMBOLYTIC AGENT W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS062	50577.81	ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA W THROMBOLYTIC AGENT W CC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS063	46896.63	ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA W THROMBOLYTIC AGENT W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS064	54144.08	INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS065	29358.89	INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS066	23951.690000000002	INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS067	37090.63	NONSPECIFIC CVA & PRECEREBRAL OCCLUSION W/O INFARCT W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS068	35027.79	NONSPECIFIC CVA & PRECEREBRAL OCCLUSION W/O INFARCT W/O MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS069	18178.77	TRANSIENT ISCHEMIA W/O THROMBOLYTIC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS070	37449.76	NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
MS071	33544.34	NONSPECIFIC CEREBROVASCULAR DISORDERS W CC	university-of-michigan-hospitals-and-health-centers	PUBLISHCHGSBYDRG.xlsx	drg
