charge_code	price	description	hospital_id	filename	charge_type
6580548	128	17 G 4.5 TOUHY NEEDLE	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7025144	499	17OH PROGESTERONE	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7145267	3277	24 HR AMB EEG UNATTENDED	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7025153	372	25-OH VITAMIN D-3	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10720076	294	3D DX MAMMO BILATERAL	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10720078	294	3D DX MAMMO UNI OR BIL	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7256037	13137	3-DIMENSIONAL SIMULATION	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7025604	328	5 HIAA URINE 24HR	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10724401	2137	ABD PARACENTESIS W GUIDE	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7361099	229	ABG ANALYSIS PH ONLY	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7361036	309	ABG-ARTERIAL BLOOD GAS	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10725609	15724	ABLATE PULM TUMOR PERQ CRYBL	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10725610	23611	ABLATE PULM TUMOR PERQ CRYBL BIL	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10725556	13716	ABLATION BONE TUMOR W/CRYO	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10726177	14108	ABLATION BONE TUMOR W/RF	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10725182	12407	ABLATION CRYO PERC LIVER	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10720038	952	ABLATION MICROWAVE KIDNEY	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10720037	952	ABLATION MICROWAVE LIVER	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10725187	5623	ABLATION PROBE	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10725185	12761	ABLATION RF PERC LIVER	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7020800	126	ABO TYPE	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7284619	1496	ABR FULL HEARING DIAGNOSTIC	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7284621	455	ABR SCREEN UNIVERSAL	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7080842	6148	ABS THER APHERESIS, LEUKOCYTE	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7080773	6148	ABS THER APHERESIS, TPX PLASMA	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
7020637	528	ABSORPTION STUDY	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
10727414	7777	ACCESS BILRY TREE SM BWL	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
6751477	117	ACCUFLEX CANNULA	northside-hospital	northside_hospital_cdm_price_transparency.txt	standard
