charge_code	price	description	hospital_id	filename	charge_type
	459.00	FINE NDL ASP W/IMAGE GUIDE	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3041.00	DRAIN W/CATH PLACE SFTTIS W/IM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	10211.00	PLMT SOFT TISS LOC DEV 1ST LES	temple-university-hospital	TUH CDM as of 123118.csv	standard
	554.00	INC & DRN ABSC; SG OR SIMP	temple-university-hospital	TUH CDM as of 123118.csv	standard
	554.00	INCIS&DRAIN ABSC:SIMPLE/SINGLE	temple-university-hospital	TUH CDM as of 123118.csv	standard
	739.00	INC & DRN HEMA/SER OR FLD COL	temple-university-hospital	TUH CDM as of 123118.csv	standard
	739.00	I&D HEMATOMA SEROMA OR FLUID	temple-university-hospital	TUH CDM as of 123118.csv	standard
	739.00	INCISION & DRAINAGE - HEMATOMA	temple-university-hospital	TUH CDM as of 123118.csv	standard
	910.00	ABSCESS SKIN CYST/ASPIRA	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3409.00	COMPLEX DRAINAGE WOUND	temple-university-hospital	TUH CDM as of 123118.csv	standard
	6879.00	WOUND DEBRIDEMENT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	6879.00	DEBRIDE, SUBQ, 1ST 20 SQ CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	6879.00	DEB MUSC/FASCIA 20 SQ CM/&LT;	temple-university-hospital	TUH CDM as of 123118.csv	standard
	6879.00	DEBRIDE, MUSC/FASC, 1ST 20CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	6879.00	DEBRIDE, BONE, 1ST 20 CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	6879.00	DEBRIDE, SUB Q, EA ADDT'L 20CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	6879.00	DEBRIDE, MUSC/FASC ADD 20CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1922.00	PAR/CUT BENIGN HYPERKERATOTIC	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1563.00	BIOPSY OF SKIN 1 LESION	temple-university-hospital	TUH CDM as of 123118.csv	standard
	151.00	TRIMOF NONDYST NAILS, ANY NUM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1563.00	DEBRIDE OF NAIL 6>NAILS	temple-university-hospital	TUH CDM as of 123118.csv	standard
	948.00	REPAIR SIMPLE 2.5 CM OR LESS	temple-university-hospital	TUH CDM as of 123118.csv	standard
	959.00	REPAIR SIMPLE 2.6 TO 7.5 SNG	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1333.00	REPAIR SIMPLE 7.6 TO 12.5 SNG	temple-university-hospital	TUH CDM as of 123118.csv	standard
	948.00	REPAIR SIMPLE 2.5 CM OR LESS	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1320.00	REP SPFC WND FEENLM 2.6-5.0 CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1557.00	REP SPFC WND FEENLM 5.1-7.5 CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1322.00	LAYER CLOSE WNDS 2.6CM-7.5CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1322.00	INTERMED REPAIR N/H/F <2.5CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	8408.00	SURGICAL PREP - T/A/L/<100SQCM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	8130.00	SKIN SUB 100 CM; 1ST 25 CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	8130.00	SKIN SUB 100 CM EA ADD 25CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	8130.00	SKIN SUB TO 100 CM 1ST 25CM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1563.00	CHEMICAL CAUT.	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1175.00	PUNCTURE ASPIR CYST, BREAST	temple-university-hospital	TUH CDM as of 123118.csv	standard
	10211.00	BR BX W/CLIP SPEC STEREO 1ST	temple-university-hospital	TUH CDM as of 123118.csv	standard
	8649.00	BR BX W/CLIP SPEC STEREO ADD'L	temple-university-hospital	TUH CDM as of 123118.csv	standard
	10211.00	BR BX W/CLIP SPEC W/US 1ST	temple-university-hospital	TUH CDM as of 123118.csv	standard
	4445.00	BR BX W/CLIP SPEC W/US ADD'L	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3724.00	NEEDLE LOC, 1ST LESION W/MAMMO	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3724.00	NEEDLE LOC, ADDTL LES W/MAMMO	temple-university-hospital	TUH CDM as of 123118.csv	standard
	8649.00	NEEDLE LOC, 1ST LESION W/ULTRA	temple-university-hospital	TUH CDM as of 123118.csv	standard
	4805.00	NEEDLE LOC, ADDTL W/ULTRA	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1096.00	MUSCLE PERC BIOPSY	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1151.00	BONE SUPERFIC PERC BIOPS	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1982.00	BONE DEEP PERCUT BIOPSY	temple-university-hospital	TUH CDM as of 123118.csv	standard
	6301.00	XR INJECTION SINUS TRACT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1564.00	INJ TEN SH/LIG/TRIG PT G/CYST	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1922.00	INJ, SGL/MULT TRIG PTS 1-2MUSC	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1319.00	INJ, SGL/MULT TRIG PTS>2 MUSC	temple-university-hospital	TUH CDM as of 123118.csv	standard
	419.00	ARTHROCENTESIS, INTERMED JOINT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	419.00	ARTHROCENTESIS, INTERMED JOINT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	419.00	ARTHROCENT ASP/INJ; MAJOR JT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	419.00	ARTHROCENTESIS, MAJ JT/ BURSA	temple-university-hospital	TUH CDM as of 123118.csv	standard
	419.00	ARTHROCENTESIS, MAJ JT/ BURSA	temple-university-hospital	TUH CDM as of 123118.csv	standard
	4205.00	ARTHROCEN MAJ JT (HIP) W/US	temple-university-hospital	TUH CDM as of 123118.csv	standard
	994.00	BX SFT TISS NK OR THOR	temple-university-hospital	TUH CDM as of 123118.csv	standard
	13213.00	VERTEBL BD UNI/BI W/I CERV/THO	temple-university-hospital	TUH CDM as of 123118.csv	standard
	13213.00	VERTEBL BD UNI/BI W/I LUMBOSA	temple-university-hospital	TUH CDM as of 123118.csv	standard
	4805.00	EACH ADD'L VERT BD W/IMAGING	temple-university-hospital	TUH CDM as of 123118.csv	standard
	659.00	XR INJ SHOULDER ARTHRO	temple-university-hospital	TUH CDM as of 123118.csv	standard
	659.00	XR INJ SHOULDER ARTHROGR	temple-university-hospital	TUH CDM as of 123118.csv	standard
	373.00	CLOSED TX SHLDR DISLOC W/O ANE	temple-university-hospital	TUH CDM as of 123118.csv	standard
	777.00	XR INJ ELBOW ARTHROGRAM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	824.00	XR INJ WRIST ARTHROGRAM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	373.00	CLOSED TX DIST RAD FX W/MANIP	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1145.00	XR INJ HIP ARTHROGRAM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	681.00	XR INJ KNEE ARTHROGRAM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	681.00	XR INJ KNEE ARTHROGRAM	temple-university-hospital	TUH CDM as of 123118.csv	standard
	236.00	APPLY LONG ARM SPLINT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	97.00	ARM/WRIST SPLINT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	236.00	APPLICATION OF FINGER SPLINT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	37.00	FINGER SPLINT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1346.00	TOTAL CONTACT LEG CAST	temple-university-hospital	TUH CDM as of 123118.csv	standard
	236.00	APPLICATION, LONG LEG SPLINT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	236.00	APPLICATION LOWER LEG SPLINT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1156.00	STRAPPING OF KNEE	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1156.00	STRAPPING OF ANKLE AND/OR FOOT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1418.00	UNNA BOOT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	1075.00	MULTI-LAYER COMPRESS.	temple-university-hospital	TUH CDM as of 123118.csv	standard
	456.00	CONTRL NASAL HEMORR, ANT SIMPL	temple-university-hospital	TUH CDM as of 123118.csv	standard
	2545.00	INTUBATE-ENDOTRACH-EMERG	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3485.00	TRACHEOTOMY TUBE CHG	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3485.00	T-TUBE NEW SET-UP	temple-university-hospital	TUH CDM as of 123118.csv	standard
	5532.00	LARYNGOSCOPY	temple-university-hospital	TUH CDM as of 123118.csv	standard
	5532.00	LARYNGOSCOPY DIR	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3051.00	BRONCHOSCOPY VIA TRACH	temple-university-hospital	TUH CDM as of 123118.csv	standard
	4012.00	DIAGNOSTIC BRONCH	temple-university-hospital	TUH CDM as of 123118.csv	standard
	6459.00	BRONCH DIAGNOSTIC W/BRUSHINGS	temple-university-hospital	TUH CDM as of 123118.csv	standard
	6459.00	BRONCH W/ALVEOLAR LAVAGE	temple-university-hospital	TUH CDM as of 123118.csv	standard
	9869.00	BRONCH W ENDOBRONCHIAL BIOPSY	temple-university-hospital	TUH CDM as of 123118.csv	standard
	10469.00	W/ ASSIST OF NAVIGATNL BRONCH	temple-university-hospital	TUH CDM as of 123118.csv	standard
	9869.00	BRONCH W TRANSBRONCHIAL BIOPSY	temple-university-hospital	TUH CDM as of 123118.csv	standard
	6535.00	BRONCHOSCOPY W/NDLE BIOP	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3167.00	BRONCH W/TRACH/BRONC DILAT BLT	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3167.00	BRONCH W TRACH/BRONCH DILATION	temple-university-hospital	TUH CDM as of 123118.csv	standard
	10390.00	BRONCH W REMOVED FOREIGN BODY	temple-university-hospital	TUH CDM as of 123118.csv	standard
	10390.00	THERAPEUTIC BRONCHOSCOPY	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3167.00	PLACEMENT OF BRONCHIAL STENTS	temple-university-hospital	TUH CDM as of 123118.csv	standard
	2138.00	EACH ADD MAJOR BRONCH STENTED	temple-university-hospital	TUH CDM as of 123118.csv	standard
	2879.00	BRONCH WITH EXCISION OF TUMOR	temple-university-hospital	TUH CDM as of 123118.csv	standard
	20869.00	BRONCH-DESTRUCT TUMOR	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3386.00	BRONCHOSCOPY W ASPIRATION	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3386.00	BRONCHOSCOPY W ASPIRATION SUBS	temple-university-hospital	TUH CDM as of 123118.csv	standard
	3386.00	BRONCH ASP.	temple-university-hospital	TUH CDM as of 123118.csv	standard
