charge_code	price	description	hospital_id	filename	charge_type
1	3388913.2265584413	HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM W MCC	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
2	1283103.3	HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM W/O MCC	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
3	2901350.8008176098	ECMO OR TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
4	1671133.8348888888	TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
5	1670684.647368421	LIVER TRANSPLANT W MCC OR INTESTINAL TRANSPLANT	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
6	802985.745	LIVER TRANSPLANT W/O MCC	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
7	1338454.6700000002	LUNG TRANSPLANT	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
8	1006864.105	SIMULTANEOUS PANCREAS/KIDNEY TRANSPLANT	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
11	877718.53	TRACHEOSTOMY FOR FACE, MOUTH & NECK DIAGNOSES OR LARYNGECTOMY W MCC	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
12	740085.2216666667	TRACHEOSTOMY FOR FACE, MOUTH & NECK DIAGNOSES OR LARYNGECTOMY W CC	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
13	658290.11	TRACHEOSTOMY FOR FACE, MOUTH & NECK DIAGNOSES OR LARYNGECTOMY W/O CC/MCC	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
14	1259810.779375	ALLOGENEIC BONE MARROW TRANSPLANT	cedars-sinai-medical-center	ms-drg-average-charges-2018.xlsx	drg
