charge_code	price	description	hospital_id	filename	charge_type
	 dependent on invoice cost 	1 HR GLUCOSE TOL;2 SPEC +	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	401.28	1 STEP GT BUTTON SET(SURG	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	755.36	11-DEOXYCORTISOL-COMPOUND	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	551.1	13 Beta-D-Glucan Fungitell-ARUP	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1169.59	17-HYDROXYCORTICOSTERIODS	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	539.54	17-OH PREGNENOLONE	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1268.82	17-OH PROGESTERONE	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	322.8	2 HR GLUCOSE TOL;3 SPEC +	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	2343.35	22Q11.2 MLPA ANALYSIS	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1911.26	2D STRESS ECHO	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	3077.16	2D STRESS ECHO	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	 dependent on invoice cost 	3 HR GLUCOSE TOL;4 SPEC +	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1773.98	3D ECHO NO POST PROCESS	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	2856.14	3D ECHO NO POST PROCESS	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	727.25	3NW RR LEV 1 (ADDL 30 MIN	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1667.39	3NW RR LEV 1(1ST 30 MINUT	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	2227.66	3NW RR LEV 2 (1ST 30 MINU	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	969.18	3NW RR LEV 2 (ADDL 30 MIN	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	2701.1	3NW RR LEV 3 (1ST 30 MINU	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1451.29	3NW RR LEV 3 (ADDL 30 MIN	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	3198.86	3NW RR LEVEL 4 1ST 30 MIN	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1942.11	3NW RR LEVEL 4 EA ADDL 30	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	3670.52	3NW RR LEVEL 5 1ST 30 MIN	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	2432.91	3NW RR LEVEL 5 EA ADD 30	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	118.34	3-WAY FOLEY CATHETER	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	2473.23	4F CATH-DECAPOLAR CSL	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1044.31	4F CATH-SUPREME FIXED QUA	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1206.14	4F LOOP-CATH RETREVIAL DE	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	109.65	4F SHEATH-INTROSET	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	287.18	5' NUCLEOTIDASE	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	2093.8	5 QUAD EPS CATH	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	3021.48	5F CATH-DECAPOLAR LIVEWIR	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1462	5F CATH-SUPRA CS DECAPOLA	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	715.33	5F CATH-VIKING FIXED QUAD	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1044.31	5F CATH-WOVENFLEXIE FIXED	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	1270.56	5F FORCEPS-CATH RETREVIAL	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	487.33	5-HIAA	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
	 dependent on invoice cost 	5HR GLUCOSE TOL;6 SPECIMENS	the-childrens-hospital-of-philadelphia	chargemaster-exported-12212018.xlsx	standard
