charge_code	price	description	hospital_id	filename	charge_type
001	1517725.0	001 HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
003	669209.0	003 ECMO OR TRACH W MV >96 HRS OR PDX EXC FACE MOUTH & NECK W MAJ O.R.	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
004	524262.0	004 TRACH W MV >96 HRS OR PDX EXC FACE MOUTH & NECK W/O MAJ O.R.	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
011	335011.5	011 TRACHEOSTOMY FOR FACEMOUTH & NECK DIAGNOSES W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
012	108475.0	012 TRACHEOSTOMY FOR FACEMOUTH & NECK DIAGNOSES W CC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
013	98796.0	013 TRACHEOSTOMY FOR FACEMOUTH & NECK DIAGNOSES W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
020	136367.0	020 INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
023	232455.0	023 CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W MCC OR CHEMO IMPLANT	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
024	262316.0	024 CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W/O MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
025	196867.0	025 CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
026	139373.0	026 CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
027	133987.0	027 CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
028	276621.0	028 SPINAL PROCEDURES W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
029	167787.0	029 SPINAL PROCEDURES W CC OR SPINAL NEUROSTIMULATORS	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
030	79360.0	030 SPINAL PROCEDURES W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
031	160934.0	031 VENTRICULAR SHUNT PROCEDURES W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
032	105253.0	032 VENTRICULAR SHUNT PROCEDURES W CC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
033	104466.0	033 VENTRICULAR SHUNT PROCEDURES W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
034	123868.0	034 CAROTID ARTERY STENT PROCEDURE W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
035	95673.0	035 CAROTID ARTERY STENT PROCEDURE W CC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
036	72073.0	036 CAROTID ARTERY STENT PROCEDURE W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
037	96210.0	037 EXTRACRANIAL PROCEDURES W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
038	69258.0	038 EXTRACRANIAL PROCEDURES W CC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
039	31570.0	039 EXTRACRANIAL PROCEDURES W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
040	138009.5	040 PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
041	86080.0	041 PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W CC OR PERIPH NEUROSTIM	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
042	66188.0	042 PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
052	121374.0	052 SPINAL DISORDERS & INJURIES W CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
053	80732.5	053 SPINAL DISORDERS & INJURIES W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
054	45759.0	054 NERVOUS SYSTEM NEOPLASMS W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
055	47201.0	055 NERVOUS SYSTEM NEOPLASMS W/O MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
056	76427.0	056 DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
057	68433.0	057 DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
058	276089.0	058 MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
059	59642.0	059 MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W CC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
060	41273.0	060 MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
061	116353.0	061 ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
062	90764.0	062 ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W CC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
063	54501.0	063 ACUTE ISCHEMIC STROKE W USE OF THROMBOLYTIC AGENT W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
064	95692.5	064 INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
065	50611.0	065 INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
066	40398.0	066 INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
067	83778.0	067 NONSPECIFIC CVA & PRECEREBRAL OCCLUSION W/O INFARCT W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
068	36815.0	068 NONSPECIFIC CVA & PRECEREBRAL OCCLUSION W/O INFARCT W/O MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
069	40712.5	069 TRANSIENT ISCHEMIA W/O THROMBOLYTIC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
070	85515.0	070 NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
071	53185.5	071 NONSPECIFIC CEREBROVASCULAR DISORDERS W CC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
072	38722.0	072 NONSPECIFIC CEREBROVASCULAR DISORDERS W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
073	77734.0	073 CRANIAL & PERIPHERAL NERVE DISORDERS W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
074	36212.0	074 CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
075	41510.5	075 VIRAL MENINGITIS W CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
076	28431.0	076 VIRAL MENINGITIS W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
077	53961.5	077 HYPERTENSIVE ENCEPHALOPATHY W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
078	48969.0	078 HYPERTENSIVE ENCEPHALOPATHY W CC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
079	30303.0	079 HYPERTENSIVE ENCEPHALOPATHY W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
080	85762.0	080 NONTRAUMATIC STUPOR & COMA W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
081	38598.0	081 NONTRAUMATIC STUPOR & COMA W/O MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
082	148518.0	082 TRAUMATIC STUPOR & COMA COMA >1 HR W MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
083	76627.0	083 TRAUMATIC STUPOR & COMA COMA >1 HR W CC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
084	40843.0	084 TRAUMATIC STUPOR & COMA COMA >1 HR W/O CC/MCC	communityu-regional-medical-center	IP-DRG-Charges-CRMC_FHSH.xlsx	drg
