charge_code	price	description	hospital_id	filename	charge_type
1	1259802	HEART TRANSPLANT/IMPLNT HEART ASST SYS W MCC	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
2	594968	HEART TRANSPLNT/IMPLNT HEART ASST SYS W/O MCC	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
3	1073311	ECMO/TRCH W MV 96+H/PDX EX FCE MTH&NCK &MJ OR	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
4	828178	TRCH W MV 96+H/ PDX EXC FCE MTH&NCK NO MJ OR	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
5	821231	LIVER TRANSPLANT W MCC OR INTESTINL TRANSPLNT	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
6	549519	LIVER TRANSPLANT W/O MCC	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
7	530559	LUNG TRANSPLANT	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
8	559225	SIMULTANEOUS PANCREAS/KIDNEY TRANSPLANT	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
10	629756	PANCREAS TRANSPLANT	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
11	371868	TRACH FOR FACE,MOUTH & NECK DIAGNOSES W MCC	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
12	236600	TRACH FOR FACE,MOUTH & NECK DIAGNOSES W CC	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
13	150500	TRACH FOR FACE,MOUTH & NECK DIAGNOSES NO CC	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
14	683837	ALLOGENAIC BONE MARROW TRANSPLANT	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
16	443801	AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
17	347361	AUTOLOGOUS BONE MARROW TRANSPLANT NO CC	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
20	515445	INTRACRANIAL VASC PROC W PDX HEMORRHAGE W MCC	montefiore-medical-center	Average-Charges-By-DRG-MMC.xls	drg
