charge_code	price	description	hospital_id	filename	charge_type
10001	253.0	NP LEVEL I UNSCHED PROC/SVCS	jackson-memorial	charge-description-master.xlsx	standard
10002	263.0	NP LEVEL II UNSCHED PROC/SVCS	jackson-memorial	charge-description-master.xlsx	standard
10003	278.0	NP LEVEL III UNSCHED PROC/SVCS	jackson-memorial	charge-description-master.xlsx	standard
10004	292.0	NP LEVEL IV UNSCHED PROC/SVCS	jackson-memorial	charge-description-master.xlsx	standard
10005	307.0	NP LEVEL V UNSCHED PROC/SVCS	jackson-memorial	charge-description-master.xlsx	standard
10006	231.0	EST PT LVL I UNSCHED PROC/SVCS	jackson-memorial	charge-description-master.xlsx	standard
10007	242.0	EST PT LVL II UNSCHED PROC/SVC	jackson-memorial	charge-description-master.xlsx	standard
10008	253.0	EST PT LVL III UNSCHED PROC/SV	jackson-memorial	charge-description-master.xlsx	standard
10009	263.0	EST PT LVL IV UNSCHED PROC/SVC	jackson-memorial	charge-description-master.xlsx	standard
10010	278.0	EST PT LVL V UNSCHED PROC/SVCS	jackson-memorial	charge-description-master.xlsx	standard
10011	73.0	EST PT PREVENT MED 18-39YRS	jackson-memorial	charge-description-master.xlsx	standard
10012	73.0	EST PT PREVENT MED 40-64YRS	jackson-memorial	charge-description-master.xlsx	standard
10013	73.0	EST PT PREVENT MED >=65YRS	jackson-memorial	charge-description-master.xlsx	standard
10030	73.0	NEW PT PREVENT MED <1YR	jackson-memorial	charge-description-master.xlsx	standard
10031	73.0	NEW PT PREVENT MED 1-4YRS	jackson-memorial	charge-description-master.xlsx	standard
10032	73.0	NEW PT PREVENT MED 5-11YRS	jackson-memorial	charge-description-master.xlsx	standard
10033	73.0	NEW PT PREVENT MED 12-17YRS	jackson-memorial	charge-description-master.xlsx	standard
10090	375.0	ER LEVEL I	jackson-memorial	charge-description-master.xlsx	standard
10091	474.0	ER LEVEL II	jackson-memorial	charge-description-master.xlsx	standard
10092	754.0	ER LEVEL III	jackson-memorial	charge-description-master.xlsx	standard
10093	1232.0	ER LEVEL IV	jackson-memorial	charge-description-master.xlsx	standard
10094	1710.0	ER LEVEL V	jackson-memorial	charge-description-master.xlsx	standard
10095	1895.0	CRITICAL CARE 1ST 30-74 MIN	jackson-memorial	charge-description-master.xlsx	standard
10104	73.0	NEW PT PREVENT MED 18-39YRS	jackson-memorial	charge-description-master.xlsx	standard
10105	73.0	NEW PT PREVENT MED 40-64YRS	jackson-memorial	charge-description-master.xlsx	standard
10106	73.0	NEW PT PREVENT MED >=65YRS	jackson-memorial	charge-description-master.xlsx	standard
10107	73.0	EST PT PREVENT MED <1YR	jackson-memorial	charge-description-master.xlsx	standard
10108	73.0	EST PT PREVENT MED 1-4YRS	jackson-memorial	charge-description-master.xlsx	standard
10109	73.0	EST PT PREVENT MED 5-11YRS	jackson-memorial	charge-description-master.xlsx	standard
10110	73.0	EST PT PREVENT MED 12-17YRS	jackson-memorial	charge-description-master.xlsx	standard
10411	292.0	NEW PT LEVEL IV	jackson-memorial	charge-description-master.xlsx	standard
10412	278.0	NEW PT LEVEL III	jackson-memorial	charge-description-master.xlsx	standard
10413	263.0	NEW PT LEVEL II	jackson-memorial	charge-description-master.xlsx	standard
10414	253.0	NEW PT LEVEL I	jackson-memorial	charge-description-master.xlsx	standard
10415	278.0	ESTAB PT LEVEL V	jackson-memorial	charge-description-master.xlsx	standard
10416	263.0	ESTAB PT LEVEL IV	jackson-memorial	charge-description-master.xlsx	standard
10417	253.0	ESTAB PT LEVEL III	jackson-memorial	charge-description-master.xlsx	standard
10418	242.0	ESTAB PT LEVEL II	jackson-memorial	charge-description-master.xlsx	standard
10419	231.0	ESTAB PT LEVEL I	jackson-memorial	charge-description-master.xlsx	standard
10421	307.0	NEW PT LEVEL V	jackson-memorial	charge-description-master.xlsx	standard
14433	128.0	CRITICAL CARE EA ADL 30MINS	jackson-memorial	charge-description-master.xlsx	standard
80001	54.0	VACCINE ADMIN SINGLE	jackson-memorial	charge-description-master.xlsx	standard
80002	46.0	VACCINE ADMIN EACH ADDNAL	jackson-memorial	charge-description-master.xlsx	standard
80003	291.0	IV HYDRTN INTL 31 MIN UPTO 1HR	jackson-memorial	charge-description-master.xlsx	standard
80004	190.0	IV HYDRTN EA ADDL HR	jackson-memorial	charge-description-master.xlsx	standard
80005	263.0	IV INF THERAPEUTIC INITAL HR	jackson-memorial	charge-description-master.xlsx	standard
80006	172.0	IV INF THERAPEUTIC ADDNL HR	jackson-memorial	charge-description-master.xlsx	standard
80007	146.0	IV INF,ADD SEQ,NEW DRUG TO 1HR	jackson-memorial	charge-description-master.xlsx	standard
80008	126.0	IV INFUSN,CONCURRENT	jackson-memorial	charge-description-master.xlsx	standard
80009	191.0	INJECTION SC/IM	jackson-memorial	charge-description-master.xlsx	standard
80010	229.0	IV PUSH SINGL/INITIAL DRUG	jackson-memorial	charge-description-master.xlsx	standard
80011	216.0	IV PUSH EA ADDNL NEW DRUG	jackson-memorial	charge-description-master.xlsx	standard
80012	113.0	IV PUSH EACH ADD,SAME >30 MIN	jackson-memorial	charge-description-master.xlsx	standard
80013	117.0	CHEMO ADMIN, SC/IM, NON-HOR	jackson-memorial	charge-description-master.xlsx	standard
80014	94.0	CHEMO ADMIN. SC/IM, HORMONAL	jackson-memorial	charge-description-master.xlsx	standard
