charge_code	price	description	hospital_id	filename	charge_type
"Description                               Acute  Subacute Endocarditis W Cc
Typical Charges                                                    $65,624 
Average Insured Patient Responsibility                                  $0 
Name: 0, dtype: object"	0	Acute  Subacute Endocarditis W Cc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute  Subacute Endocarditis W Mcc
Typical Charges                                                    $114,021 
Average Insured Patient Responsibility                               $1,737 
Name: 1, dtype: object"	1737	Acute  Subacute Endocarditis W Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute Adjustment Reaction  Psychosocial Dysfun...
Typical Charges                                                                    $34,534 
Average Insured Patient Responsibility                                                $546 
Name: 2, dtype: object"	546	Acute Adjustment Reaction  Psychosocial Dysfunction	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute Leukemia W/O Major O.R. Procedure W Cc
Typical Charges                                                              $100,750 
Average Insured Patient Responsibility                                             $0 
Name: 3, dtype: object"	0	Acute Leukemia W/O Major O.R. Procedure W Cc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute Leukemia W/O Major O.R. Procedure W Mcc
Typical Charges                                                               $274,843 
Average Insured Patient Responsibility                                            $277 
Name: 4, dtype: object"	277	Acute Leukemia W/O Major O.R. Procedure W Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute Leukemia W/O Major O.R. Procedure W/O Cc...
Typical Charges                                                                   $122,509 
Average Insured Patient Responsibility                                                 $96 
Name: 5, dtype: object"	96	Acute Leukemia W/O Major O.R. Procedure W/O Cc/Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute Major Eye Infections W Cc/Mcc
Typical Charges                                                      $68,602 
Average Insured Patient Responsibility                                  $217 
Name: 6, dtype: object"	217	Acute Major Eye Infections W Cc/Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute Major Eye Infections W/O Cc/Mcc
Typical Charges                                                        $13,089 
Average Insured Patient Responsibility                                    $619 
Name: 7, dtype: object"	619	Acute Major Eye Infections W/O Cc/Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute Myocardial Infarction, Discharged Alive ...
Typical Charges                                                                    $40,581 
Average Insured Patient Responsibility                                                $614 
Name: 8, dtype: object"	614	Acute Myocardial Infarction, Discharged Alive W Cc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute Myocardial Infarction, Discharged Alive ...
Typical Charges                                                                    $90,936 
Average Insured Patient Responsibility                                                $135 
Name: 9, dtype: object"	135	Acute Myocardial Infarction, Discharged Alive W Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute Myocardial Infarction, Discharged Alive ...
Typical Charges                                                                    $39,217 
Average Insured Patient Responsibility                                                $845 
Name: 10, dtype: object"	845	Acute Myocardial Infarction, Discharged Alive W/O Cc/Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute Myocardial Infarction, Expired W Cc
Typical Charges                                                            $39,171 
Average Insured Patient Responsibility                                        $440 
Name: 11, dtype: object"	440	Acute Myocardial Infarction, Expired W Cc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Acute Myocardial Infarction, Expired W Mcc
Typical Charges                                                            $116,362 
Average Insured Patient Responsibility                                         $557 
Name: 12, dtype: object"	557	Acute Myocardial Infarction, Expired W Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Adrenal  Pituitary Procedures W Cc/Mcc
Typical Charges                                                        $172,140 
Average Insured Patient Responsibility                                   $1,010 
Name: 13, dtype: object"	1010	Adrenal  Pituitary Procedures W Cc/Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Adrenal  Pituitary Procedures W/O Cc/Mcc
Typical Charges                                                          $103,739 
Average Insured Patient Responsibility                                       $787 
Name: 14, dtype: object"	787	Adrenal  Pituitary Procedures W/O Cc/Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Aftercare W Cc/Mcc
Typical Charges                                     $37,425 
Average Insured Patient Responsibility                 $517 
Name: 15, dtype: object"	517	Aftercare W Cc/Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Aftercare, Musculoskeletal System  Connective ...
Typical Charges                                                                    $44,110 
Average Insured Patient Responsibility                                                $524 
Name: 16, dtype: object"	524	Aftercare, Musculoskeletal System  Connective Tissue W Cc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Aftercare, Musculoskeletal System  Connective ...
Typical Charges                                                                    $46,736 
Average Insured Patient Responsibility                                                  $0 
Name: 17, dtype: object"	0	Aftercare, Musculoskeletal System  Connective Tissue W Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Aftercare, Musculoskeletal System  Connective ...
Typical Charges                                                                    $26,461 
Average Insured Patient Responsibility                                                  $0 
Name: 18, dtype: object"	0	Aftercare, Musculoskeletal System  Connective Tissue W/O Cc/Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Aicd Generator Procedures
Typical Charges                                           $138,998 
Average Insured Patient Responsibility                        $218 
Name: 19, dtype: object"	218	Aicd Generator Procedures	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Aicd Lead Procedures
Typical Charges                                      $103,925 
Average Insured Patient Responsibility                   $117 
Name: 20, dtype: object"	117	Aicd Lead Procedures	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Alcohol/Drug Abuse Or Dependence W/O Rehabilit...
Typical Charges                                                                    $46,337 
Average Insured Patient Responsibility                                                $278 
Name: 21, dtype: object"	278	Alcohol/Drug Abuse Or Dependence W/O Rehabilitation Therapy W Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
"Description                               Alcohol/Drug Abuse Or Dependence W/O Rehabilit...
Typical Charges                                                                    $31,928 
Average Insured Patient Responsibility                                                $460 
Name: 22, dtype: object"	460	Alcohol/Drug Abuse Or Dependence W/O Rehabilitation Therapy W/O Mcc	memorial-hermann-hospital-system	tmc-ip-insured.csv	insured-inpatient
